order_num,orderentry_num,productgroup,created_date,orderentry_revenue,user_id,customer_type,order_status,nettotalprice
180303-31139158,1,IM,3/3/2018,205.6999969,2704a,REGISTERED,COMPLETED,187
180308-31157096,1,IM,3/8/2018,1239.650024,2705e,REGISTERED,COMPLETED,1126.949951
180308-31157096,2,IM,3/8/2018,89,2705e,REGISTERED,COMPLETED,80.91000366
180308-31157096,0,IM,3/8/2018,109.3499985,2705e,REGISTERED,COMPLETED,99.41000366
180414-31245149,0,IM,4/14/2018,1349,27100,REGISTERED,COMPLETED,1226.359985
180124-30996064,0,IM,1/24/2018,69,271cf,REGISTERED,COMPLETED,62.72999954
180503-31280860,0,IM,5/3/2018,1349,27247,REGISTERED,COMPLETED,1226.359985
180423-31259576,0,IM,4/23/2018,1299,27253,REGISTERED,COMPLETED,1180.910034
180211-31034496,0,IM,2/11/2018,59,272a9,REGISTERED,COMPLETED,53.63999939
180614-31387149,0,IM,6/14/2018,399,2733c,REGISTERED,COMPLETED,362.730011
180326-31211710,0,IM,3/26/2018,199,27500,REGISTERED,COMPLETED,180.9100037
180227-31090460,0,IM,2/27/2018,1239.650024,27550,REGISTERED,COMPLETED,1126.949951
180227-31090460,1,IM,2/27/2018,109.3499985,27550,REGISTERED,COMPLETED,99.41000366
180129-31000831,0,IM,1/29/2018,349,27556,REGISTERED,COMPLETED,317.269989
180303-31142100,0,CE,3/23/2018,549,27625,REGISTERED,COMPLETED,499.0899963
180228-31108371,0,IM,2/28/2018,329,276c1,REGISTERED,COMPLETED,299.0899963
180115-30979288,0,IM,1/15/2018,139,276dd,REGISTERED,COMPLETED,126.3600006
180103-30964099,0,IM,1/15/2018,24.95000076,27803,REGISTERED,COMPLETED,22.68000031
180107-30964800,0,IM,1/7/2018,1399,27846,REGISTERED,COMPLETED,1271.819946
180527-31330369,0,IM,5/27/2018,79,27967,REGISTERED,COMPLETED,71.81999969
180304-31136493,0,IM,3/4/2018,108.2600021,279be,REGISTERED,COMPLETED,98.41999817
180304-31136493,1,IM,3/4/2018,1090.73999,279be,REGISTERED,COMPLETED,991.5800171
180226-31096168,0,IM,2/26/2018,1115.540039,27a2e,REGISTERED,COMPLETED,1014.130005
180226-31096168,1,IM,2/26/2018,108.4599991,27a2e,REGISTERED,COMPLETED,98.59999847
180117-30984610,0,IM,1/17/2018,299,27a38,REGISTERED,COMPLETED,271.8200073
180314-31179040,1,IM,3/15/2018,1115.540039,27a51,REGISTERED,COMPLETED,1014.130005
180314-31179040,0,IM,3/15/2018,108.4599991,27a51,REGISTERED,COMPLETED,98.59999847
180322-31208928,1,IM,3/22/2018,65,27b23,REGISTERED,COMPLETED,59.09000015
180322-31208928,0,IM,3/22/2018,1349,27b23,REGISTERED,COMPLETED,1226.359985
180306-31151074,1,IM,3/6/2018,1239.650024,27b30,REGISTERED,COMPLETED,1126.949951
180306-31151074,0,IM,3/6/2018,109.3499985,27b30,REGISTERED,COMPLETED,99.41000366
180104-30968135,0,IM,2/27/2018,1090.73999,27b4a,REGISTERED,COMPLETED,991.5800171
180104-30968135,1,IM,2/27/2018,108.2600021,27b4a,REGISTERED,COMPLETED,98.41999817
180423-31256506,0,IM,4/23/2018,876.8499756,27bbc,REGISTERED,COMPLETED,797.1400146
180228-31116004,0,IM,2/28/2018,110.25,27bbc,REGISTERED,COMPLETED,100.2300034
180228-31116004,1,IM,2/28/2018,1388.75,27bbc,REGISTERED,COMPLETED,1262.5
180402-31222573,0,IM,4/2/2018,499,27bc9,REGISTERED,COMPLETED,453.6400146
180412-31249860,0,IM,4/12/2018,69,27bf1,REGISTERED,COMPLETED,62.72999954
180319-31193069,0,IM,3/19/2018,549,27c69,REGISTERED,COMPLETED,499.0899963
180626-31418901,1,IM,6/27/2018,71.09999847,27ccf,REGISTERED,COMPLETED,64.63999939
180626-31418901,0,IM,6/27/2018,1349.099976,27ccf,REGISTERED,COMPLETED,1226.449951
180612-31386852,1,IM,6/12/2018,58.5,27d7d,REGISTERED,COMPLETED,53.18000031
180612-31386852,0,IM,6/12/2018,1349.099976,27d7d,REGISTERED,COMPLETED,1226.449951
180609-31377099,0,IM,6/18/2018,1349.099976,27dc0,REGISTERED,COMPLETED,1226.449951
180609-31377099,1,IM,6/18/2018,98.09999847,27dc0,REGISTERED,COMPLETED,89.18000031
180228-31110298,1,IM,2/28/2018,14.51000023,27e1e,REGISTERED,COMPLETED,13.18999958
180228-31110298,0,IM,2/28/2018,23.48999977,27e1e,REGISTERED,COMPLETED,21.35000038
180512-31293918,0,IM,5/12/2018,1224,27fc7,REGISTERED,COMPLETED,1112.72998
180512-31293918,1,IM,5/12/2018,89,27fc7,REGISTERED,COMPLETED,80.91000366
180308-31161080,0,IM,3/8/2018,109.3499985,28021,REGISTERED,COMPLETED,99.41000366
180308-31161080,1,IM,3/8/2018,1239.650024,28021,REGISTERED,COMPLETED,1126.949951
180430-31277174,0,VD,4/30/2018,179,28025,REGISTERED,COMPLETED,162.7299957
180307-31149342,0,IM,3/7/2018,108.2600021,2802a,REGISTERED,COMPLETED,98.41999817
180307-31149342,1,IM,3/7/2018,1090.73999,2802a,REGISTERED,COMPLETED,991.5800171
180312-31165221,0,IM,3/12/2018,108.2600021,280a6,REGISTERED,COMPLETED,98.41999817
180312-31165221,1,IM,3/12/2018,1090.73999,280a6,REGISTERED,COMPLETED,991.5800171
180312-31164582,2,IM,3/12/2018,966.1300049,280ad,REGISTERED,COMPLETED,878.2999878
180312-31164582,1,IM,3/12/2018,107.8700027,280ad,REGISTERED,COMPLETED,98.05999756
180312-31164582,0,IM,3/12/2018,79,280ad,REGISTERED,COMPLETED,71.81999969
180308-31158993,0,IM,3/8/2018,1399,280c2,REGISTERED,COMPLETED,1271.819946
180310-31156798,0,IM,3/10/2018,109.3499985,280ce,REGISTERED,COMPLETED,99.41000366
180310-31156798,1,IM,3/10/2018,1239.650024,280ce,REGISTERED,COMPLETED,1126.949951
180315-31186880,0,IM,3/15/2018,109.3499985,28254,REGISTERED,COMPLETED,99.41000366
180315-31186880,1,IM,3/15/2018,1239.650024,28254,REGISTERED,COMPLETED,1126.949951
180313-31172219,0,IM,3/13/2018,108.2600021,28256,REGISTERED,COMPLETED,98.41999817
180313-31172219,1,IM,3/13/2018,1090.73999,28256,REGISTERED,COMPLETED,991.5800171
180101-30958673,0,IM,1/1/2018,999,28256,REGISTERED,COMPLETED,908.1799927
180307-31150209,0,IM,3/7/2018,89,282a8,REGISTERED,COMPLETED,80.91000366
180529-31343906,0,CE,5/29/2018,89,28337,REGISTERED,COMPLETED,80.91000366
180227-31092571,0,IM,2/27/2018,1090.73999,2835a,REGISTERED,COMPLETED,991.5800171
180227-31092571,1,IM,2/27/2018,108.2600021,2835a,REGISTERED,COMPLETED,98.41999817
180519-31305812,0,IM,5/19/2018,949,2836b,REGISTERED,COMPLETED,862.7299805
180308-31159307,1,IM,3/8/2018,1120.550049,28394,REGISTERED,COMPLETED,1018.679993
180308-31159307,2,IM,3/8/2018,65,28394,REGISTERED,COMPLETED,59.09000015
180308-31159307,0,IM,3/8/2018,108.9400024,28394,REGISTERED,COMPLETED,99.04000092
180319-31191204,0,ETC,3/19/2018,119.9499969,28429,REGISTERED,COMPLETED,109.0500031
180228-31115080,0,IM,2/28/2018,110.25,28433,REGISTERED,COMPLETED,100.2300034
180228-31115080,1,IM,2/28/2018,1388.75,28433,REGISTERED,COMPLETED,1262.5
180301-31120367,0,IM,3/1/2018,108.2600021,2853f,REGISTERED,COMPLETED,98.41999817
180301-31120367,1,IM,3/1/2018,1090.73999,2853f,REGISTERED,COMPLETED,991.5800171
180301-31120367,2,IM,3/1/2018,89,2853f,REGISTERED,COMPLETED,80.91000366
180309-31158528,0,IM,3/9/2018,79,2863f,REGISTERED,COMPLETED,71.81999969
180227-31097520,0,IM,3/1/2018,966.8699951,28687,REGISTERED,COMPLETED,878.9699707
180227-31097520,1,IM,3/1/2018,107.1299973,28687,REGISTERED,COMPLETED,97.38999939
180510-31282779,0,IM,5/28/2018,1224,286aa,REGISTERED,COMPLETED,1112.72998
180310-31155599,0,IM,3/10/2018,48.99000168,286c5,REGISTERED,COMPLETED,44.54000092
180310-31155599,2,IM,3/10/2018,1090.73999,286c5,REGISTERED,COMPLETED,991.5800171
180310-31155599,1,IM,3/10/2018,108.2600021,286c5,REGISTERED,COMPLETED,98.41999817
180628-31428864,0,IM,6/28/2018,85,28712,REGISTERED,COMPLETED,77.26999664
180610-31371258,1,IM,6/10/2018,80.09999847,2877f,REGISTERED,COMPLETED,72.81999969
180610-31371258,0,IM,6/10/2018,1349.099976,2877f,REGISTERED,COMPLETED,1226.449951
180617-31403163,0,IM,6/17/2018,1349,28807,REGISTERED,COMPLETED,1226.359985
180617-31403163,1,IM,6/17/2018,79,28807,REGISTERED,COMPLETED,71.81999969
180629-31423071,0,CE,6/29/2018,439.4500122,28814,REGISTERED,COMPLETED,399.5
180304-31138402,1,IM,3/4/2018,1115.540039,28831,REGISTERED,COMPLETED,1014.130005
180304-31138402,0,IM,3/4/2018,108.4599991,28831,REGISTERED,COMPLETED,98.59999847
180411-31237816,0,IM,4/11/2018,0.100000001,28837,REGISTERED,COMPLETED,0.090000004
180315-31182017,1,IM,3/15/2018,966.8699951,2884a,REGISTERED,COMPLETED,878.9699707
180315-31182017,0,IM,3/15/2018,107.1299973,2884a,REGISTERED,COMPLETED,97.38999939
180307-31152274,0,IM,3/7/2018,59,288c6,REGISTERED,COMPLETED,53.63999939
180305-31139597,0,IM,3/5/2018,110.25,288de,REGISTERED,COMPLETED,100.2300034
180305-31139597,1,IM,3/5/2018,1388.75,288de,REGISTERED,COMPLETED,1262.5
180205-31017746,1,IM,2/5/2018,24.95000076,2.88E+09,REGISTERED,COMPLETED,22.68000031
180205-31017746,0,IM,2/5/2018,69,2.88E+09,REGISTERED,COMPLETED,62.72999954
180214-31042973,2,IM,2/14/2018,69,2.88E+11,REGISTERED,COMPLETED,62.72999954
180214-31042973,0,IM,2/14/2018,69,2.88E+11,REGISTERED,COMPLETED,62.72999954
180214-31042973,1,IM,2/14/2018,476,2.88E+11,REGISTERED,COMPLETED,432.730011
180605-31361890,0,DA,6/5/2018,489.2999878,2895f,REGISTERED,COMPLETED,444.8200073
180416-31250334,0,IM,4/16/2018,0.300000012,28984,REGISTERED,COMPLETED,0.270000011
180303-31135913,0,IM,3/3/2018,79,289be,REGISTERED,COMPLETED,71.81999969
180228-31122063,1,IM,2/28/2018,1090.73999,28b28,REGISTERED,COMPLETED,991.5800171
180228-31122063,0,IM,2/28/2018,108.2600021,28b28,REGISTERED,COMPLETED,98.41999817
180302-31124229,1,IM,3/2/2018,1239.650024,28c07,REGISTERED,COMPLETED,1126.949951
180302-31124229,0,IM,3/2/2018,109.3499985,28c07,REGISTERED,COMPLETED,99.41000366
180131-31005274,0,IM,1/31/2018,598.9899902,28c63,REGISTERED,COMPLETED,544.539978
180428-31272957,0,IM,4/28/2018,1199,28c88,REGISTERED,COMPLETED,1090
180227-31092533,1,IM,2/27/2018,108.2600021,28cf6,REGISTERED,COMPLETED,98.41999817
180227-31092533,0,IM,2/27/2018,1090.73999,28cf6,REGISTERED,COMPLETED,991.5800171
180112-30971806,0,IM,1/12/2018,69,28eca,REGISTERED,COMPLETED,62.72999954
180318-31190890,1,IM,3/18/2018,79,28f22,REGISTERED,COMPLETED,71.81999969
180318-31190890,0,IM,3/18/2018,1349,28f22,REGISTERED,COMPLETED,1226.359985
180628-31420155,2,IM,6/30/2018,53.09999847,28f4a,REGISTERED,COMPLETED,48.27000046
180628-31420155,0,IM,6/30/2018,1214.099976,28f4a,REGISTERED,COMPLETED,1103.72998
180628-31420155,3,IM,6/30/2018,58.5,28f4a,REGISTERED,COMPLETED,53.18000031
180628-31420155,1,IM,6/30/2018,98.09999847,28f4a,REGISTERED,COMPLETED,89.18000031
180226-31093295,0,IM,2/26/2018,1090.73999,28fa3,REGISTERED,COMPLETED,991.5800171
180226-31093295,1,IM,2/26/2018,108.2600021,28fa3,REGISTERED,COMPLETED,98.41999817
180127-31002395,0,IM,1/27/2018,149,29083,REGISTERED,COMPLETED,135.4499969
180223-31089869,0,IM,2/23/2018,269,290ae,REGISTERED,COMPLETED,244.5500031
180618-31398393,0,IM,6/18/2018,299,29237,REGISTERED,COMPLETED,271.8200073
180304-31143415,1,IM,3/4/2018,1239.650024,293ad,REGISTERED,COMPLETED,1126.949951
180304-31143415,0,IM,3/4/2018,109.3499985,293ad,REGISTERED,COMPLETED,99.41000366
180212-31031727,0,IM,2/12/2018,299,2940e,REGISTERED,COMPLETED,271.8200073
180313-31167393,0,IM,3/12/2018,598.9899902,29443,REGISTERED,COMPLETED,544.539978
180226-31092305,0,IM,2/26/2018,1090.73999,2947d,REGISTERED,COMPLETED,991.5800171
180226-31092305,1,IM,2/26/2018,108.2600021,2947d,REGISTERED,COMPLETED,98.41999817
180310-31161602,1,IM,3/10/2018,1239.650024,294c0,REGISTERED,COMPLETED,1126.949951
180310-31161602,0,IM,3/10/2018,109.3499985,294c0,REGISTERED,COMPLETED,99.41000366
180503-31276760,0,IM,5/3/2018,89,294d4,REGISTERED,COMPLETED,80.91000366
180503-31279895,1,IM,3/15/2018,0,29586,REGISTERED,COMPLETED,0
180315-31186860,1,IM,3/15/2018,1090.73999,29586,REGISTERED,COMPLETED,991.5800171
180503-31279895,0,IM,3/15/2018,0,29586,REGISTERED,COMPLETED,0
180315-31186860,0,IM,3/15/2018,108.2600021,29586,REGISTERED,COMPLETED,98.41999817
180203-31014312,0,IM,2/3/2018,69,295fb,REGISTERED,COMPLETED,62.72999954
180304-31140469,0,IM,3/11/2018,108.2600021,29644,REGISTERED,COMPLETED,98.41999817
180304-31140469,1,IM,3/11/2018,1090.73999,29644,REGISTERED,COMPLETED,991.5800171
180516-31298943,0,IM,5/16/2018,1349,297b8,REGISTERED,COMPLETED,1226.359985
180525-31333093,0,ETC,6/1/2018,99.94999695,29917,REGISTERED,COMPLETED,90.86000061
180612-31386859,1,IM,6/12/2018,1214.099976,2992e,REGISTERED,COMPLETED,1103.72998
180612-31386859,0,IM,6/12/2018,2428.199951,2992e,REGISTERED,COMPLETED,2207.449951
180311-31160815,1,IM,3/10/2018,109.3499985,29990,REGISTERED,COMPLETED,99.41000366
180311-31160815,0,IM,3/10/2018,65,29990,REGISTERED,COMPLETED,59.09000015
180311-31160815,2,IM,3/10/2018,1239.650024,29990,REGISTERED,COMPLETED,1126.949951
180227-31102032,1,IM,2/27/2018,1388.75,299ce,REGISTERED,COMPLETED,1262.5
180227-31102032,0,IM,2/27/2018,110.25,299ce,REGISTERED,COMPLETED,100.2300034
180625-31413790,0,IM,6/25/2018,119,29a78,REGISTERED,COMPLETED,108.1800003
180522-31320084,0,IM,5/22/2018,34,29a9d,REGISTERED,COMPLETED,30.90999985
180314-31177903,0,IM,3/14/2018,109.3499985,29aa2,REGISTERED,COMPLETED,99.41000366
180314-31177903,2,IM,3/14/2018,65,29aa2,REGISTERED,COMPLETED,59.09000015
180314-31177903,1,IM,3/14/2018,1239.650024,29aa2,REGISTERED,COMPLETED,1126.949951
180228-31114884,1,IM,2/28/2018,1239.650024,29ae5,REGISTERED,COMPLETED,1126.949951
180228-31114884,0,IM,2/28/2018,109.3499985,29ae5,REGISTERED,COMPLETED,99.41000366
180315-31183895,0,ETC,3/15/2018,199.9499969,29c63,REGISTERED,COMPLETED,181.7700043
180228-31120034,1,IM,2/28/2018,1090.73999,29dd4,REGISTERED,COMPLETED,991.5800171
180228-31120034,0,IM,2/28/2018,108.2600021,29dd4,REGISTERED,COMPLETED,98.41999817
180123-30990823,0,IM,1/23/2018,79,2.90E+27,REGISTERED,COMPLETED,71.81999969
180401-31221498,0,IM,4/15/2018,876.8499756,2.90E+56,REGISTERED,COMPLETED,797.1400146
180305-31141554,1,IM,3/5/2018,1239.650024,29f0b,REGISTERED,COMPLETED,1126.949951
180305-31141554,0,IM,3/5/2018,109.3499985,29f0b,REGISTERED,COMPLETED,99.41000366
180422-31262350,0,IM,4/22/2018,1349,29f25,REGISTERED,COMPLETED,1226.359985
180426-31264114,0,IM,4/26/2018,89,29f52,REGISTERED,COMPLETED,80.91000366
180207-31020161,0,IM,2/7/2018,598.9899902,29f59,REGISTERED,COMPLETED,544.539978
180207-31020161,1,IM,2/7/2018,1399,29f59,REGISTERED,COMPLETED,1271.819946
180119-30992072,0,IM,1/19/2018,449,29fcd,REGISTERED,COMPLETED,408.1799927
180305-31145060,2,IM,3/5/2018,89,2a0bf,REGISTERED,COMPLETED,80.91000366
180305-31145060,0,IM,3/5/2018,110.25,2a0bf,REGISTERED,COMPLETED,100.2300034
180305-31145060,1,IM,3/5/2018,1388.75,2a0bf,REGISTERED,COMPLETED,1262.5
180227-31106151,0,IM,3/15/2018,108.2600021,2a16d,REGISTERED,COMPLETED,98.41999817
180227-31106151,1,IM,3/15/2018,1090.73999,2a16d,REGISTERED,COMPLETED,991.5800171
180227-31090501,0,IM,2/27/2018,1239.650024,2a32a,REGISTERED,COMPLETED,1126.949951
180227-31090501,1,IM,2/27/2018,109.3499985,2a32a,REGISTERED,COMPLETED,99.41000366
180325-31213518,0,IM,3/25/2018,1224,2a32b,REGISTERED,COMPLETED,1112.72998
180316-31186599,0,IM,5/29/2018,1374,2a367,REGISTERED,COMPLETED,1249.089966
180314-31179074,1,IM,3/14/2018,1090.73999,2a3d3,REGISTERED,COMPLETED,991.5800171
180314-31179074,0,IM,3/14/2018,108.2600021,2a3d3,REGISTERED,COMPLETED,98.41999817
180209-31032082,0,DA,2/9/2018,48.99000168,2a410,REGISTERED,COMPLETED,44.54000092
180625-31410721,0,IM,6/25/2018,29,2a41b,REGISTERED,COMPLETED,26.36000061
180205-31018637,0,CE,2/5/2018,399,2a43f,REGISTERED,COMPLETED,362.730011
180205-31018637,1,VD,2/5/2018,249,2a43f,REGISTERED,COMPLETED,226.3600006
180126-31000357,0,IM,1/26/2018,59,2a495,REGISTERED,COMPLETED,53.63999939
180130-31003170,0,VD,1/30/2018,1709.550049,2a54f,REGISTERED,COMPLETED,1554.140015
180409-31236433,0,IM,4/9/2018,779.3499756,2a59f,REGISTERED,COMPLETED,708.5
180518-31305480,0,IM,5/18/2018,1214,2a603,REGISTERED,COMPLETED,1103.640015
180329-31222037,0,IM,3/29/2018,89,2a6a8,REGISTERED,COMPLETED,80.91000366
180211-31034372,0,IM,5/30/2018,49,2a6b2,REGISTERED,COMPLETED,44.54999924
180311-31170855,1,IM,3/11/2018,1239.650024,2a777,REGISTERED,COMPLETED,1126.949951
180311-31170855,0,IM,3/11/2018,109.3499985,2a777,REGISTERED,COMPLETED,99.41000366
180306-31148048,1,IM,3/6/2018,110.25,2a920,REGISTERED,COMPLETED,100.2300034
180306-31148048,2,IM,3/6/2018,1388.75,2a920,REGISTERED,COMPLETED,1262.5
180306-31148048,0,IM,3/6/2018,89,2a920,REGISTERED,COMPLETED,80.91000366
180413-31249116,0,IM,4/14/2018,876.8499756,2a96d,REGISTERED,COMPLETED,797.1400146
180612-31386890,2,IM,6/12/2018,1214.099976,2a993,REGISTERED,COMPLETED,1103.72998
180612-31386890,0,IM,6/12/2018,98.09999847,2a993,REGISTERED,COMPLETED,89.18000031
180612-31386890,1,IM,6/12/2018,80.09999847,2a993,REGISTERED,COMPLETED,72.81999969
180119-30986000,0,IM,1/18/2018,79,2aa1e,REGISTERED,COMPLETED,71.81999969
180311-31165047,0,IM,3/14/2018,109.3499985,2ab83,REGISTERED,COMPLETED,99.41000366
180311-31165047,1,IM,3/14/2018,1239.650024,2ab83,REGISTERED,COMPLETED,1126.949951
180417-31245488,0,IM,4/17/2018,1499,2abf5,REGISTERED,COMPLETED,1362.72998
180405-31231895,0,IM,4/5/2018,79,2ac4e,REGISTERED,COMPLETED,71.81999969
180304-31142503,0,IM,3/6/2018,59,2ac61,REGISTERED,COMPLETED,53.63999939
180310-31155587,1,IM,3/10/2018,1239.650024,2ad1b,REGISTERED,COMPLETED,1126.949951
180310-31155587,0,IM,3/10/2018,109.3499985,2ad1b,REGISTERED,COMPLETED,99.41000366
180127-30996639,0,IM,1/27/2018,329,2ad41,REGISTERED,COMPLETED,299.0899963
180624-31408629,0,IM,6/24/2018,24,2ad83,REGISTERED,COMPLETED,21.81999969
180304-31140422,0,IM,3/4/2018,108.2600021,2ade2,REGISTERED,COMPLETED,98.41999817
180304-31140422,2,IM,3/4/2018,79,2ade2,REGISTERED,COMPLETED,71.81999969
180304-31140422,1,IM,3/4/2018,1090.73999,2ade2,REGISTERED,COMPLETED,991.5800171
180115-30982300,0,IM,1/15/2018,79,2ae55,REGISTERED,COMPLETED,71.81999969
180606-31364102,0,IM,6/6/2018,139,2ae61,REGISTERED,COMPLETED,126.3600006
180301-31116265,1,IM,3/1/2018,1009.919983,2aed6,REGISTERED,COMPLETED,918.1099854
180301-31116265,0,IM,3/1/2018,89.08000183,2aed6,REGISTERED,COMPLETED,80.98000336
180615-31399868,1,IM,6/15/2018,58.5,2af76,REGISTERED,COMPLETED,53.18000031
180615-31399868,0,IM,6/15/2018,1214.099976,2af76,REGISTERED,COMPLETED,1103.72998
180615-31399868,2,IM,6/15/2018,98.09999847,2af76,REGISTERED,COMPLETED,89.18000031
180304-31138423,1,IM,3/4/2018,1239.650024,2afcb,REGISTERED,COMPLETED,1126.949951
180304-31138423,0,IM,3/4/2018,109.3499985,2afcb,REGISTERED,COMPLETED,99.41000366
180313-31172906,0,IM,3/13/2018,79,2b00c,REGISTERED,COMPLETED,71.81999969
180208-31033956,0,IM,2/8/2018,79,2b07a,REGISTERED,COMPLETED,71.81999969
180110-30973261,0,ETC,2/8/2018,154.9499969,2b12b,REGISTERED,COMPLETED,140.8600006
180305-31141519,0,IM,3/4/2018,598.9899902,2b183,REGISTERED,COMPLETED,544.539978
180622-31413403,0,IM,6/22/2018,399,2b430,REGISTERED,COMPLETED,362.730011
180209-31032052,0,IM,2/12/2018,949,2b48f,REGISTERED,COMPLETED,862.7299805
180309-31157659,0,IM,3/23/2018,1499,2b4c5,REGISTERED,COMPLETED,1362.72998
180301-31119266,0,IM,3/14/2018,108.2600021,2b5e1,REGISTERED,COMPLETED,98.41999817
180301-31119266,1,IM,3/14/2018,1090.73999,2b5e1,REGISTERED,COMPLETED,991.5800171
180314-31177146,1,IM,3/14/2018,1239.650024,2b628,REGISTERED,COMPLETED,1126.949951
180314-31177146,0,IM,3/14/2018,218.0399933,2b628,REGISTERED,COMPLETED,198.2200012
180314-31177146,2,IM,3/14/2018,1090.310059,2b628,REGISTERED,COMPLETED,991.1900024
180314-31174193,1,IM,3/14/2018,1090.73999,2b64f,REGISTERED,COMPLETED,991.5800171
180314-31174193,0,IM,3/14/2018,108.2600021,2b64f,REGISTERED,COMPLETED,98.41999817
180227-31109870,0,IM,2/27/2018,2498,2b6dd,REGISTERED,COMPLETED,2270.909912
180310-31161623,0,IM,3/10/2018,79,2b754,REGISTERED,COMPLETED,71.81999969
180314-31178211,0,IM,3/22/2018,299,2b845,REGISTERED,COMPLETED,271.8200073
180614-31380156,0,IM,6/14/2018,1616.400024,2b84d,REGISTERED,COMPLETED,1469.449951
180315-31187055,1,IM,3/15/2018,1090.73999,2b9dc,REGISTERED,COMPLETED,991.5800171
180315-31187055,0,IM,3/15/2018,108.2600021,2b9dc,REGISTERED,COMPLETED,98.41999817
180625-31406765,0,IM,6/25/2018,1074,2ba01,REGISTERED,COMPLETED,976.3599854
180124-31000970,0,IM,1/24/2018,97,2ba16,REGISTERED,COMPLETED,88.18000031
180124-31000970,1,IM,1/24/2018,69,2ba16,REGISTERED,COMPLETED,62.72999954
180327-31207849,0,IM,3/27/2018,1199,2baa5,REGISTERED,COMPLETED,1090
180313-31168621,2,IM,3/13/2018,65,2baae,REGISTERED,COMPLETED,59.09000015
180313-31168621,0,IM,3/13/2018,108.9400024,2baae,REGISTERED,COMPLETED,99.04000092
180313-31168621,1,IM,3/13/2018,1120.550049,2baae,REGISTERED,COMPLETED,1018.679993
180604-31355488,0,VD,6/4/2018,1798.5,2bade,REGISTERED,COMPLETED,1635
180315-31183269,0,IM,3/15/2018,69,2bae9,REGISTERED,COMPLETED,62.72999954
180313-31168591,0,IM,4/3/2018,1199,2bb2b,REGISTERED,COMPLETED,1090
180306-31145947,1,IM,3/6/2018,65,2bbcd,REGISTERED,COMPLETED,59.09000015
180306-31145947,0,IM,3/6/2018,89,2bbcd,REGISTERED,COMPLETED,80.91000366
180410-31233642,1,IM,4/10/2018,89,2bbea,REGISTERED,COMPLETED,80.91000366
180410-31233642,0,IM,4/10/2018,1199,2bbea,REGISTERED,COMPLETED,1090
180207-31025108,0,IM,2/7/2018,1399,2bd61,REGISTERED,COMPLETED,1271.819946
180415-31248307,0,IM,4/15/2018,169,2bdb1,REGISTERED,COMPLETED,153.6399994
180227-31091287,0,IM,2/26/2018,1239.650024,2bdbf,REGISTERED,COMPLETED,1126.949951
180227-31091287,1,IM,2/26/2018,109.3499985,2bdbf,REGISTERED,COMPLETED,99.41000366
180612-31380902,0,IM,6/12/2018,349,2be49,REGISTERED,COMPLETED,317.269989
180302-31120624,0,IM,3/3/2018,1374,2be6c,REGISTERED,COMPLETED,1249.089966
180125-30995342,0,IM,1/25/2018,24,2be9b,REGISTERED,COMPLETED,21.81999969
180614-31385177,0,IM,6/14/2018,79,2bfa5,REGISTERED,COMPLETED,71.81999969
180307-31147313,0,IM,3/7/2018,218.7100067,2bfa6,REGISTERED,COMPLETED,198.8300018
180307-31147313,1,IM,3/7/2018,2479.290039,2bfa6,REGISTERED,COMPLETED,2253.899902
180519-31305729,0,VD,5/19/2018,439.9700012,2c13b,REGISTERED,COMPLETED,399.9700012
180311-31168906,0,IM,3/11/2018,599.0100098,2c1a9,REGISTERED,COMPLETED,544.5499878
180307-31146320,1,IM,3/7/2018,1239.650024,2c212,REGISTERED,COMPLETED,1126.949951
180307-31146320,0,IM,3/7/2018,109.3499985,2c212,REGISTERED,COMPLETED,99.41000366
180326-31208679,0,IM,3/26/2018,80.09999847,2c262,REGISTERED,COMPLETED,72.81999969
180206-31020043,0,IM,2/6/2018,169,2c264,REGISTERED,COMPLETED,153.6399994
180605-31364899,0,IM,6/5/2018,1796.400024,2c333,REGISTERED,COMPLETED,1633.089966
180225-31096878,0,IM,2/25/2018,269,2c454,REGISTERED,COMPLETED,244.5500031
180314-31173122,0,IM,3/14/2018,108.4599991,2c514,REGISTERED,COMPLETED,98.59999847
180314-31173122,1,IM,3/14/2018,1115.540039,2c514,REGISTERED,COMPLETED,1014.130005
180418-31248697,0,IM,4/18/2018,876.8499756,2c520,REGISTERED,COMPLETED,797.1400146
180227-31107972,1,IM,2/27/2018,1239.650024,2c64d,REGISTERED,COMPLETED,1126.949951
180227-31107972,0,IM,2/27/2018,109.3499985,2c64d,REGISTERED,COMPLETED,99.41000366
180512-31291015,0,IM,5/12/2018,1499,2c68e,REGISTERED,COMPLETED,1362.72998
180305-31139572,0,IM,3/5/2018,110.25,2c76b,REGISTERED,COMPLETED,100.2300034
180305-31139572,1,IM,3/5/2018,1388.75,2c76b,REGISTERED,COMPLETED,1262.5
180314-31172388,1,IM,3/14/2018,1239.650024,2c7d5,REGISTERED,COMPLETED,1126.949951
180314-31172388,0,IM,3/14/2018,109.3499985,2c7d5,REGISTERED,COMPLETED,99.41000366
180418-31251685,0,CE,4/18/2018,89,2c7ed,REGISTERED,COMPLETED,80.91000366
180506-31286080,0,IM,5/6/2018,79,2c8cc,REGISTERED,COMPLETED,71.81999969
180208-31033887,0,IM,2/8/2018,79,2c943,REGISTERED,COMPLETED,71.81999969
180605-31361957,0,IM,6/7/2018,1349.099976,2c98c,REGISTERED,COMPLETED,1226.449951
